,n_adj,n_adp,n_adv,n_aux,n_cconj,n_det,n_intj,n_noun,n_num,n_part,n_pron,n_propn,n_punct,n_sconj,n_sym,n_verb,n_space,n_uadj,n_uadp,n_uadv,n_uaux,n_ucconj,n_udet,n_uintj,n_unoun,n_unum,n_upart,n_upron,n_upropn,n_upunct,n_usconj,n_usym,n_uverb,n_uspace,a_word_ps,a_bry_ps,corr_ttr,fkgl,fkre,a_kup_ps,a_kup_pw,t_bry
1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1623,3,5,3,3,2,1,0,10,0,1,12,2,9,4,0,6,0,3,5,3,2,2,1,0,7,0,1,8,2,5,4,0,4,0,12.75,53.713,4.555,5.347,79.435,65.935,5.171,214.852
1624,8,7,10,8,5,8,1,22,3,1,12,6,19,3,4,13,5,8,2,9,5,1,2,1,17,3,1,5,6,6,3,2,13,1,18.667,62.287,5.345,7.178,76.851,77.222,4.137,373.723
1625,6,9,3,10,4,8,0,19,0,9,26,1,13,3,0,21,5,6,8,3,3,2,5,0,18,0,2,11,1,3,3,0,18,2,13.778,61.678,5.144,4.628,86.418,66.836,4.851,555.103
1626,46,70,36,37,24,54,0,138,7,37,91,17,88,17,2,108,21,34,15,21,6,3,11,0,71,5,3,19,9,4,6,2,60,5,16.419,68.293,6.946,6.825,75.373,79.617,4.849,2936.596
1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1628,14,17,8,17,6,17,1,29,3,5,29,1,10,3,0,23,3,12,8,8,5,2,4,1,26,3,2,8,1,5,3,0,16,2,17.6,65.349,5.437,6.091,82.74,79.124,4.496,653.494
1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1631,5,8,7,11,1,6,0,19,0,3,19,0,23,3,1,16,8,5,6,7,4,1,3,0,16,0,2,8,0,7,2,1,13,3,7.133,28.524,5.4,1.859,94.438,33.217,4.657,427.857
1632,6,17,9,14,5,11,0,22,3,6,23,0,17,5,0,25,0,6,8,8,5,2,7,0,17,2,1,8,0,5,4,0,21,0,24.333,99.982,5.325,9.579,69.723,117.672,4.836,599.889
1633,6,11,4,7,2,6,0,10,0,4,13,1,6,2,0,13,1,6,7,4,4,2,3,0,10,0,2,8,1,3,2,0,10,1,11.429,45.51,4.743,3.47,90.543,54.206,4.743,318.571
1634,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,12.0,2.121,20.2,-47.98,7.78,7.78,12.0
1635,7,19,11,11,4,10,1,28,1,9,28,2,17,3,0,28,2,6,7,9,4,2,3,1,23,1,2,9,2,4,3,0,17,1,13.667,56.7,4.859,6.433,73.285,66.661,4.878,680.398
1636,13,13,7,10,2,10,0,29,4,6,11,2,16,2,0,18,6,10,7,6,4,2,4,0,22,3,1,3,2,5,2,0,15,1,10.385,42.298,5.356,3.844,86.001,46.132,4.442,549.872
1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1638,33,33,21,24,12,17,0,80,10,16,46,2,39,12,0,49,4,20,11,17,7,4,8,0,46,4,2,13,2,8,5,0,34,1,19.889,87.919,6.503,9.043,65.656,102.906,5.174,1582.543
1639,3,4,5,3,1,6,0,9,0,3,3,0,4,2,0,6,0,3,4,5,2,1,4,0,9,0,1,3,0,5,2,0,6,0,23.0,93.061,4.692,6.206,91.533,109.13,4.745,186.121
1640,3,6,0,6,1,3,0,9,0,1,6,1,3,1,0,4,0,3,6,0,3,1,1,0,8,0,1,3,1,2,1,0,4,0,13.667,56.282,3.755,6.433,73.285,73.56,5.382,168.845
1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1642,20,20,16,18,9,22,1,55,2,6,30,3,23,3,2,28,6,14,10,11,4,2,6,1,42,2,1,6,3,5,3,1,23,1,21.727,89.035,5.946,9.177,67.97,109.747,5.051,979.387
1643,15,15,13,18,10,15,0,36,6,9,19,2,16,8,2,25,4,14,6,9,6,3,4,0,25,4,2,9,2,8,5,2,21,2,21.778,87.938,5.859,8.496,72.938,105.06,4.824,791.444
1644,6,1,5,4,1,5,0,5,0,1,5,0,4,1,0,4,2,6,1,5,2,1,3,0,5,0,1,4,0,2,1,0,4,1,10.0,42.425,3.913,1.88,99.395,48.803,4.88,169.7
1645,16,36,27,22,10,29,1,81,15,8,55,1,48,10,2,52,4,14,14,18,4,2,5,1,44,10,2,11,1,6,6,1,32,1,12.655,50.718,5.98,5.775,76.195,64.637,5.108,1470.82
1646,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,6.0,2.121,20.2,-47.98,5.67,5.67,6.0
1647,13,17,7,14,8,10,2,22,7,1,22,6,10,4,0,15,2,12,9,7,5,2,3,2,19,5,1,8,5,6,3,0,13,1,16.667,58.262,5.774,5.699,83.886,69.349,4.161,524.355
1648,15,6,6,14,3,5,1,17,2,4,21,4,18,3,0,13,3,12,5,4,4,2,3,1,15,2,2,8,4,7,3,0,12,3,11.7,47.812,5.491,2.387,98.79,53.309,4.556,478.117
1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1650,3,10,4,2,3,5,0,13,1,5,11,4,6,0,1,16,1,3,8,4,1,2,3,0,11,1,1,8,4,2,0,1,11,1,20.0,75.933,4.902,8.582,69.153,92.107,4.605,303.734
1651,8,11,4,8,2,8,0,19,0,0,5,3,9,1,0,9,0,8,7,4,3,1,4,0,16,0,0,4,2,4,1,0,7,0,15.6,69.999,4.884,9.404,55.424,85.942,5.509,349.993
1652,8,16,14,20,9,10,0,34,4,13,31,2,12,7,0,32,3,7,11,11,7,3,4,0,25,3,2,9,2,2,4,0,25,1,18.455,72.917,5.509,6.43,81.833,87.987,4.768,802.088
1653,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,12.0,2.121,20.2,-47.98,7.78,7.78,12.0
1654,22,22,22,21,3,14,1,46,2,7,51,0,36,12,2,32,4,20,14,20,5,2,6,1,38,2,3,17,0,9,7,1,26,1,23.364,90.299,7.013,9.959,65.273,109.127,4.671,993.284
1655,1,2,1,1,0,2,0,2,0,1,1,0,1,0,0,1,0,1,2,1,1,0,1,0,2,0,1,1,0,1,0,0,1,0,12.0,47.65,2.245,0.89,110.055,51.09,4.258,47.65
1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1657,7,17,13,13,7,7,0,21,2,10,24,0,16,6,0,24,2,6,11,13,5,3,4,0,17,2,2,10,0,5,5,0,14,1,21.857,92.585,5.259,8.513,72.956,98.984,4.529,648.094
1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1659,26,33,24,34,17,20,0,63,10,11,51,19,56,8,4,40,10,20,14,18,4,5,4,0,47,9,3,8,17,6,5,1,30,2,17.571,61.123,7.068,6.133,82.39,78.602,4.473,1283.588
1660,0,2,1,1,0,1,0,3,0,0,1,0,4,1,0,1,0,0,2,1,1,0,1,0,3,0,0,1,0,3,1,0,1,0,11.0,38.5,2.985,0.5,111.07,48.95,4.45,38.5
1661,9,10,11,11,4,4,0,17,3,2,17,2,12,1,0,9,1,7,6,10,4,3,3,0,15,3,2,7,2,5,1,0,8,1,14.286,56.815,5.374,6.029,77.279,64.999,4.55,397.706
1662,12,10,10,15,7,9,1,19,0,3,14,0,6,3,0,14,2,12,9,9,5,2,4,1,15,0,2,6,0,2,3,0,14,1,17.0,71.12,5.25,6.806,76.543,81.936,4.82,497.842
1663,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,12.0,2.121,20.2,-47.98,7.78,7.78,12.0
1664,4,17,4,9,1,12,0,35,6,3,6,4,19,4,0,13,10,4,7,4,2,1,2,0,19,6,2,5,4,4,3,0,8,5,15.5,65.829,4.636,9.107,57.38,79.504,5.129,526.63
1665,1,13,9,7,4,8,0,19,1,1,15,4,10,3,0,13,1,1,6,8,5,2,4,0,17,1,1,5,4,4,3,0,8,1,19.8,82.744,4.761,7.269,78.211,87.96,4.442,413.72
1666,2,3,5,4,1,7,0,17,0,1,14,4,12,1,1,9,3,2,3,4,4,1,3,0,17,0,1,5,4,7,1,1,9,2,17.75,67.479,5.287,5.792,85.154,78.072,4.398,269.916
1667,6,13,9,13,6,11,0,25,4,6,20,6,19,6,0,19,1,5,5,7,3,2,3,0,21,4,2,4,6,8,4,0,14,1,18.125,63.199,5.05,5.639,86.918,78.825,4.349,505.595
1668,8,8,8,11,3,7,0,12,1,2,17,0,16,6,0,12,0,7,6,6,4,2,5,0,10,1,1,6,0,6,3,0,12,0,15.667,65.884,4.886,5.584,82.933,75.98,4.85,395.302
1669,8,8,1,3,3,4,0,14,1,3,9,0,12,1,0,8,1,7,6,1,1,2,3,0,12,1,2,6,0,7,1,0,7,1,21.333,92.154,5.038,8.218,74.144,105.12,4.927,276.461
1670,10,12,6,12,2,8,0,20,1,7,15,3,9,5,0,16,2,8,6,6,6,2,4,0,15,1,2,6,3,5,4,0,10,1,19.833,82.719,4.862,5.73,89.308,90.142,4.545,496.315
1671,6,9,7,6,4,8,0,22,1,4,9,0,11,2,1,13,3,5,4,7,4,2,5,0,21,1,2,7,0,5,2,1,13,1,11.875,50.577,5.731,5.561,76.342,55.424,4.667,404.618
1672,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,12.0,2.121,20.2,-47.98,7.78,7.78,12.0
1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1674,4,1,2,5,2,2,0,5,1,1,4,0,3,0,0,3,0,4,1,2,3,2,2,0,5,1,1,1,0,2,0,0,3,0,10.0,34.34,3.357,6.797,64.145,48.973,4.897,103.019
1675,5,4,1,1,2,1,0,12,1,1,2,2,7,0,2,5,0,4,4,1,1,2,1,0,11,1,1,2,2,3,0,2,5,0,12.667,48.549,4.359,13.571,20.326,78.223,6.176,145.648
1676,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,6.0,2.121,20.2,-47.98,5.67,5.67,6.0
1677,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,6.0,2.121,20.2,-47.98,5.67,5.67,6.0
1678,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,6.0,2.121,20.2,-47.98,5.67,5.67,6.0
1679,31,49,42,33,17,37,0,80,3,12,73,1,52,15,0,76,12,25,21,29,9,3,11,0,56,3,2,17,1,9,6,0,59,3,18.615,74.386,7.778,7.81,72.227,88.318,4.744,1934.035
1680,7,13,1,9,3,10,0,22,0,2,21,3,16,1,0,11,2,7,6,1,5,3,4,0,15,0,2,10,3,6,1,0,9,1,14.857,63.963,4.992,7.791,65.668,76.331,5.138,447.74
1681,4,13,3,8,4,5,0,19,0,4,20,1,10,2,0,21,2,4,8,3,4,3,3,0,14,0,2,6,1,5,1,0,16,1,21.2,96.189,4.67,10.712,56.023,101.314,4.779,480.947
1682,15,33,17,28,9,21,1,41,4,6,36,1,30,10,1,30,3,12,12,15,7,3,5,1,34,4,2,16,1,8,6,1,24,1,17.0,70.575,6.509,6.588,78.107,79.755,4.691,1058.626
1683,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,6.0,2.121,20.2,-47.98,5.67,5.67,6.0
1684,2,1,2,4,1,0,1,7,0,1,6,5,8,1,2,5,0,2,1,2,2,1,0,1,7,0,1,4,5,4,1,1,5,0,9.0,30.95,4.36,9.226,44.95,38.905,4.323,123.798
1685,0,6,2,2,1,2,0,5,0,0,4,0,5,0,0,7,2,0,5,2,2,1,2,0,5,0,0,3,0,3,0,0,7,1,10.333,45.46,3.937,2.143,98.102,44.94,4.349,136.379
1686,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,12.0,2.121,20.2,-47.98,7.78,7.78,12.0
1687,2,2,0,2,1,1,0,5,0,0,5,0,1,0,0,3,0,2,2,0,2,1,1,0,5,0,0,4,0,1,0,0,3,0,22.0,78.438,3.317,9.081,69.141,115.61,5.255,78.438
1688,8,11,6,5,2,3,1,15,1,6,15,1,10,0,1,15,0,8,6,6,2,1,2,1,14,1,2,5,1,5,0,1,12,0,11.125,46.838,4.947,4.261,84.327,54.151,4.868,374.702
1689,3,7,5,9,9,6,0,14,0,3,15,15,13,1,0,13,0,3,6,5,3,4,4,0,14,0,2,6,12,4,1,0,13,0,16.667,59.072,5.233,7.312,72.324,69.762,4.186,354.435
1690,7,24,8,13,5,18,1,31,3,4,30,14,13,9,0,22,3,7,10,7,3,3,4,1,21,2,3,14,11,6,4,0,18,1,27.429,96.55,5.613,12.684,52.976,124.063,4.523,675.852
1691,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,12.0,2.121,20.2,-47.98,7.78,7.78,12.0
1692,3,4,1,3,2,5,0,7,2,2,7,0,3,2,1,8,0,3,4,1,3,2,3,0,7,2,1,5,0,2,2,1,8,0,23.0,93.289,4.379,7.232,84.177,109.96,4.781,186.578
1693,2,11,8,3,4,4,0,12,2,1,14,12,12,2,0,14,5,2,6,8,1,2,2,0,10,2,1,9,10,4,1,0,11,2,18.4,66.187,5.013,8.388,67.696,75.552,4.106,330.933
1694,8,32,8,21,2,26,0,39,2,5,27,0,32,6,0,28,7,8,13,7,6,2,5,0,25,2,2,11,0,8,3,0,21,1,19.545,76.237,5.256,7.016,79.574,94.247,4.822,838.603
1695,12,19,5,11,6,12,1,28,9,1,20,21,38,2,0,16,9,9,8,5,4,2,3,1,22,5,1,10,21,5,2,0,13,2,9.211,27.608,6.094,3.578,85.814,33.228,3.608,524.543
1696,3,4,8,5,2,5,2,11,0,1,9,0,9,0,1,9,0,3,3,7,2,2,2,2,11,0,1,6,0,7,0,1,9,0,19.667,88.479,4.879,4.08,100.839,86.363,4.391,265.438
1697,10,18,7,13,5,13,0,32,0,5,28,0,15,9,1,24,3,10,10,6,4,2,3,0,24,0,2,9,0,7,6,1,18,3,21.0,82.296,5.51,6.648,84.806,96.084,4.575,658.369
1698,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,6.0,2.121,20.2,-47.98,5.67,5.67,6.0
1699,4,5,5,6,6,7,0,13,0,4,7,4,6,2,0,11,0,4,4,5,4,4,4,0,13,0,2,3,4,4,2,0,10,0,14.8,56.608,5.179,6.925,71.772,68.706,4.642,283.042
1700,0,3,1,0,0,2,0,3,0,0,1,2,2,0,0,3,0,0,3,1,0,0,2,0,3,0,0,1,2,2,0,0,2,0,7.5,23.406,2.921,7.788,52.583,33.74,4.499,46.812
1701,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,12.0,2.121,20.2,-47.98,7.78,7.78,12.0
1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1703,6,13,7,17,2,4,0,20,0,2,26,0,15,6,1,18,9,5,9,6,5,1,1,0,14,0,2,8,0,3,4,1,12,1,10.833,44.745,4.279,3.158,91.716,48.635,4.489,536.938
1704,2,4,2,3,1,4,0,9,0,0,5,0,3,4,1,6,0,2,4,2,2,1,3,0,8,0,0,4,0,1,3,1,6,0,20.0,96.297,4.025,7.55,76.555,104.61,5.231,192.594
1705,2,10,2,11,2,5,1,18,0,1,11,0,9,2,0,9,2,2,7,2,3,2,3,1,15,0,1,7,0,5,2,0,8,1,15.2,65.741,4.704,5.243,84.544,76.492,5.032,328.705
1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1707,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,12.0,2.121,20.2,-47.98,7.78,7.78,12.0
1708,9,7,3,8,3,11,1,20,1,1,10,10,23,3,2,10,5,9,5,3,4,2,5,1,15,1,1,3,6,6,3,1,8,1,12.25,46.14,5.0,3.757,89.946,59.644,4.869,369.121
1709,4,6,3,6,5,10,0,16,0,3,12,1,7,2,0,14,0,4,6,3,3,3,6,0,14,0,1,5,1,3,2,0,11,0,13.667,53.784,4.685,4.994,83.602,65.597,4.8,322.703
1710,3,9,11,6,5,6,0,10,1,3,15,0,7,2,0,13,2,3,7,9,5,2,4,0,9,1,2,7,0,3,2,0,10,1,12.286,48.386,4.804,3.883,89.107,53.88,4.386,338.705
1711,10,8,12,13,6,10,2,18,0,3,15,1,12,4,0,12,1,9,6,10,4,2,3,2,17,0,3,10,1,7,3,0,12,1,16.429,65.205,5.671,5.901,82.019,80.256,4.885,456.433
1712,6,8,5,10,4,6,1,14,0,5,20,0,15,2,0,13,2,5,4,4,4,3,3,1,11,0,2,6,0,6,2,0,11,1,16.0,63.32,4.33,4.417,91.895,69.923,4.37,379.922
1713,6,7,10,8,1,5,0,12,2,2,14,0,9,1,0,13,4,4,6,7,5,1,2,0,8,1,1,5,0,4,1,0,12,2,16.6,65.535,4.579,5.101,88.058,77.002,4.639,327.673
1714,14,34,18,33,11,27,1,67,1,14,37,2,32,7,0,50,9,14,14,15,8,2,6,1,52,1,2,10,2,6,6,0,35,2,16.2,63.103,6.6,5.842,82.031,77.344,4.774,1262.07
1715,1,6,3,7,2,6,2,7,1,4,11,7,9,1,0,11,2,1,3,3,6,2,4,2,7,1,2,5,7,5,1,0,10,1,14.2,51.104,4.951,3.576,94.715,56.358,3.969,255.518
1716,5,2,2,8,1,3,0,4,0,2,6,0,3,5,0,6,0,5,2,2,4,1,2,0,4,0,2,3,0,2,2,0,6,0,22.0,93.899,3.624,9.081,69.141,114.92,5.224,187.798
1717,7,14,6,8,7,5,0,22,7,7,17,0,23,4,2,16,3,7,7,6,3,3,3,0,12,6,2,10,0,6,3,1,9,1,15.375,64.731,4.718,5.18,85.307,68.26,4.44,517.85
1718,1,8,4,8,3,10,0,11,0,7,11,0,5,1,0,10,0,1,4,4,3,1,2,0,8,0,2,5,0,3,1,0,10,0,24.667,100.007,3.535,7.903,82.336,113.877,4.617,300.021
1719,3,5,4,5,2,4,1,13,0,3,11,1,6,3,0,13,0,3,5,4,4,2,2,1,10,0,1,7,1,4,3,0,12,0,22.667,93.559,5.059,9.388,68.125,116.707,5.149,280.676
1720,4,10,9,13,5,5,0,28,5,8,20,1,17,4,0,24,4,4,7,9,5,2,4,0,24,5,2,9,1,5,3,0,20,2,20.286,79.47,5.934,8.276,71.856,103.184,5.087,556.292
1721,8,11,1,9,1,3,0,14,2,5,8,0,6,2,1,14,0,8,7,1,3,1,3,0,11,2,1,5,0,2,2,1,12,0,15.6,70.198,4.644,9.102,57.593,84.932,5.444,350.989
1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1723,4,4,1,4,0,1,0,10,0,1,3,0,6,1,0,5,0,4,4,1,3,0,1,0,8,0,1,3,0,2,1,0,5,0,6.8,28.674,3.881,3.721,80.498,35.726,5.254,143.372
1724,15,17,8,10,5,18,1,46,3,6,17,12,28,3,1,23,3,14,7,7,5,2,5,1,36,3,2,6,4,8,2,1,20,1,18.2,79.623,6.237,7.328,74.942,90.845,4.991,796.232
1725,3,8,0,6,4,8,0,20,0,2,9,4,11,1,0,9,4,3,6,0,2,1,5,0,20,0,1,5,4,5,1,0,8,1,19.5,67.316,4.964,7.446,76.412,88.508,4.539,269.264
1726,7,3,3,3,0,3,0,8,0,2,5,0,4,0,0,7,0,7,3,3,2,0,2,0,5,0,1,4,0,2,0,0,7,0,13.333,50.498,3.913,7.31,66.402,68.727,5.155,151.493
1727,17,30,10,29,11,24,2,54,3,16,50,0,31,12,0,39,4,14,12,10,5,3,6,2,29,2,3,13,0,5,6,0,28,1,16.722,63.995,5.38,5.789,83.339,78.342,4.685,1151.907
1728,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,12.0,2.121,20.2,-47.98,7.78,7.78,12.0
1729,3,3,3,6,1,2,0,5,0,3,7,1,3,3,0,9,0,3,2,3,3,1,2,0,5,0,2,2,1,2,3,0,8,0,15.333,66.445,3.858,7.577,68.05,83.123,5.421,199.336
1730,19,17,20,19,9,19,0,35,6,10,42,4,26,7,1,36,2,16,7,15,7,3,3,0,27,5,2,12,4,7,7,1,24,1,20.583,79.742,6.074,8.012,74.285,101.323,4.923,956.904
1731,3,5,4,6,2,6,0,18,0,1,5,2,11,3,0,5,8,2,4,4,3,2,3,0,13,0,1,4,2,3,2,0,5,3,7.556,27.876,4.287,2.28,92.172,32.846,4.347,250.88
1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1733,10,7,9,4,6,10,0,27,1,3,4,0,14,0,1,12,3,10,5,8,4,1,5,0,22,1,2,3,0,7,0,1,11,2,12.0,59.537,5.774,7.896,59.824,65.858,5.488,476.293
1734,1,1,2,1,1,2,1,5,1,0,3,0,6,1,0,4,1,1,1,2,1,1,2,1,5,1,0,2,0,5,1,0,4,1,12.0,46.8,4.041,5.315,78.33,53.32,4.443,93.6
1735,8,12,5,11,7,8,1,16,1,7,24,10,11,2,0,17,1,8,9,5,4,3,4,1,15,1,2,9,10,5,1,0,15,1,25.8,94.647,5.479,10.388,66.536,111.898,4.337,473.236
1736,16,22,7,13,7,14,1,34,2,9,23,7,29,4,0,24,8,15,12,7,5,3,4,1,31,2,2,8,5,8,3,0,20,3,27.286,106.275,6.344,9.508,75.494,124.781,4.573,743.924
1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1739,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,12.0,2.121,20.2,-47.98,7.78,7.78,12.0
1740,12,19,9,21,11,20,0,51,0,5,30,1,14,2,0,29,2,10,8,8,5,4,5,0,31,0,2,12,1,4,2,0,25,1,26.375,112.288,5.598,11.921,56.572,143.915,5.456,898.303
1741,8,13,15,14,9,9,0,17,1,4,26,1,15,1,0,23,3,8,7,14,6,3,4,0,15,1,1,14,1,6,1,0,19,1,24.0,93.068,5.598,9.749,67.913,112.193,4.675,558.408
1742,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,12.0,2.121,20.2,-47.98,7.78,7.78,12.0
1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1746,2,6,3,4,2,3,0,11,4,2,4,0,5,1,0,5,1,2,6,3,2,2,2,0,9,4,2,3,0,4,1,0,3,1,16.0,58.987,4.491,4.171,93.658,64.373,4.023,176.962
1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1748,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,12.0,2.121,20.2,-47.98,7.78,7.78,12.0
1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1750,43,95,58,51,31,63,1,154,17,30,101,11,87,18,4,99,8,37,23,37,7,5,10,1,91,10,3,19,10,7,7,2,57,1,25.258,98.254,7.859,9.798,69.803,120.75,4.781,3045.873
1751,4,10,1,2,2,5,0,11,0,0,4,10,7,0,0,4,0,3,6,1,1,2,4,0,10,0,0,3,8,4,0,0,4,0,13.0,45.061,4.511,10.811,40.709,57.6,4.431,180.244
1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-15.59,206.835,0.0,0.0,0.0
1754,8,15,1,9,3,10,0,36,0,2,17,4,24,3,3,11,5,7,8,1,2,3,4,0,23,0,2,9,4,8,3,1,11,2,20.667,74.941,5.588,8.838,68.51,101.875,4.929,449.647
